ID,Date,Element,Data_Value
FRM00007015,2014-12-20,TMIN,34
FRM00007015,2008-05-02,TMAX,171
FRM00007015,2009-08-08,TMIN,156
FRM00007015,2009-08-08,TMAX,237
FRM00007015,2006-06-01,TMIN,45
FRM00007015,2009-01-28,TMAX,3
FRM00007015,2009-01-24,TMIN,-9
FRM00007015,2013-03-30,TMIN,-22
FRM00007015,2013-03-30,TMAX,42
FRM00007015,2012-08-21,TMIN,159
FRM00007015,2011-04-29,TMIN,83
FRM00007015,2014-03-10,TMIN,46
FRM00007015,2006-08-27,TMIN,133
FRM00007015,2014-09-03,TMAX,220
FRM00007015,2014-03-10,TMAX,181
FRM00007015,2009-02-01,TMAX,8
FRM00007015,2010-10-25,TMAX,112
FRM00007015,2011-06-04,TMIN,164
FRM00007015,2011-06-04,TMAX,303
FRM00007015,2006-08-28,TMAX,184
FRM00007015,2013-08-05,TMAX,292
FRM00007015,2010-07-11,TMIN,182
FRM00007015,2015-04-12,TMIN,25
FRM00007015,2010-11-18,TMIN,38
FRM00007015,2013-12-19,TMAX,96
FRM00007015,2012-04-13,TMIN,22
FRM00007015,2010-05-25,TMAX,260
FRM00007015,2005-01-24,TMIN,-7
FRM00007015,2005-01-24,TMAX,45
FRM00007015,2010-05-25,TMIN,118
FRM00007015,2014-12-20,TMAX,95
FRM00007015,2007-02-20,TMIN,46
FRM00007015,2010-08-05,TMIN,125
FRM00007015,2012-04-13,TMAX,124
FRM00007015,2013-10-19,TMIN,89
FRM00007015,2012-10-01,TMIN,76
FRM00007015,2007-02-20,TMAX,81
FRM00007015,2008-07-05,TMAX,214
FRM00007015,2010-03-05,TMAX,60
FRM00007015,2006-05-12,TMIN,94
FRM00007015,2012-10-01,TMAX,197
FRM00007015,2012-12-01,TMIN,-3
FRM00007015,2008-12-10,TMIN,6
FRM00007015,2005-12-07,TMAX,81
FRM00007015,2008-07-05,TMIN,139
FRM00007015,2015-02-17,TMAX,87
FRM00007015,2011-08-22,TMIN,146
FRM00007015,2011-08-22,TMAX,217
FRM00007015,2010-08-19,TMAX,229
FRM00007015,2010-09-11,TMIN,125
FRM00007015,2013-07-18,TMIN,180
FRM00007015,2013-07-18,TMAX,283
FRM00007015,2012-08-21,TMAX,271
FRM00007015,2014-03-20,TMAX,201
FRM00007015,2010-01-16,TMIN,7
FRM00007015,2011-05-26,TMIN,108
FRM00007015,2008-09-27,TMIN,59
FRM00007015,2011-04-12,TMAX,137
FRM00007015,2008-04-01,TMAX,132
FRM00007015,2008-04-01,TMIN,40
FRM00007015,2010-10-28,TMIN,78
FRM00007015,2010-04-11,TMIN,29
FRM00007015,2010-04-11,TMAX,121
FRM00007015,2008-10-31,TMAX,64
FRM00007015,2007-08-01,TMIN,108
FRM00007015,2010-10-28,TMAX,142
FRM00007015,2012-02-28,TMIN,76
FRM00007015,2012-01-17,TMIN,-34
FRM00007015,2009-03-14,TMIN,65
FRM00007015,2010-06-13,TMAX,186
FRM00007015,2010-06-13,TMIN,78
FRM00007015,2009-02-01,TMIN,-23
FRM00007015,2009-03-14,TMAX,115
FRM00007015,2007-06-04,TMIN,138
FRM00007015,2009-12-26,TMIN,2
FRM00007015,2009-12-26,TMAX,60
FRM00007015,2012-08-20,TMIN,163
FRM00007015,2012-08-20,TMAX,302
FRM00007015,2005-08-26,TMIN,107
FRM00007015,2006-06-19,TMAX,264
FRM00007015,2011-12-16,TMIN,23
FRM00007015,2013-09-05,TMAX,331
FRM00007015,2012-09-14,TMIN,99
FRM00007015,2009-05-16,TMAX,173
FRM00007015,2014-03-05,TMIN,8
FRM00007015,2012-02-28,TMAX,111
FRM00007015,2009-05-16,TMIN,74
FRM00007015,2013-07-19,TMAX,281
FRM00007015,2009-03-17,TMIN,28
FRM00007015,2009-03-24,TMAX,86
FRM00007015,2014-03-11,TMAX,125
FRM00007015,2009-03-24,TMIN,30
FRM00007015,2009-03-17,TMAX,157
FRM00007015,2008-11-18,TMIN,52
FRM00007015,2008-11-18,TMAX,110
FRM00007015,2013-10-27,TMAX,166
FRM00007015,2012-09-14,TMAX,192
FRM00007015,2011-03-17,TMIN,49
FRM00007015,2010-12-13,TMAX,37
FRM00007015,2006-04-15,TMAX,145
FRM00007015,2011-06-16,TMAX,213
FRM00007015,2011-03-17,TMAX,102
FRM00007015,2011-05-10,TMAX,229
FRM00007015,2006-04-15,TMIN,65
FRM00007015,2013-03-31,TMAX,40
FRM00007015,2006-11-17,TMIN,78
FRM00007015,2013-09-05,TMIN,158
FRM00007015,2014-04-18,TMAX,153
FRM00007015,2011-12-16,TMAX,122
FRM00007015,2007-06-04,TMAX,230
FRM00007015,2011-03-28,TMIN,27
FRM00007015,2011-12-04,TMAX,101
FRM00007015,2011-03-28,TMAX,137
FRM00007015,2015-09-07,TMIN,76
FRM00007015,2015-01-30,TMAX,42
FRM00007015,2014-08-02,TMAX,260
FRM00007015,2008-11-09,TMIN,86
FRM00007015,2014-01-30,TMAX,63
FRM00007015,2011-08-08,TMAX,205
FRM00007015,2011-08-08,TMIN,125
FRM00007015,2015-05-24,TMIN,55
FRM00007015,2012-07-13,TMAX,194
FRM00007015,2008-10-31,TMIN,29
FRM00007015,2011-11-20,TMIN,1
FRM00007015,2010-08-05,TMAX,207
FRM00007015,2011-11-20,TMAX,118
FRM00007015,2007-01-11,TMAX,122
FRM00007015,2007-01-11,TMIN,43
FRM00007015,2013-05-10,TMAX,153
FRM00007015,2015-09-07,TMAX,165
FRM00007015,2011-12-22,TMIN,75
FRM00007015,2014-06-09,TMAX,253
FRM00007015,2011-05-26,TMAX,219
FRM00007015,2011-09-12,TMIN,140
FRM00007015,2005-08-26,TMAX,190
FRM00007015,2010-09-11,TMAX,243
FRM00007015,2006-12-21,TMIN,15
FRM00007015,2006-12-21,TMAX,74
FRM00007015,2012-01-17,TMAX,44
FRM00007015,2012-02-29,TMIN,74
FRM00007015,2007-09-21,TMAX,213
FRM00007015,2010-08-14,TMIN,95
FRM00007015,2006-12-10,TMIN,8
FRM00007015,2012-03-24,TMAX,195
FRM00007015,2015-06-28,TMAX,264
FRM00007015,2009-11-23,TMAX,133
FRM00007015,2009-11-05,TMAX,125
FRM00007015,2005-03-14,TMAX,92
FRM00007015,2009-11-23,TMIN,77
FRM00007015,2007-11-17,TMIN,-22
FRM00007015,2008-06-25,TMAX,237
FRM00007015,2015-03-20,TMAX,83
FRM00007015,2010-10-14,TMIN,63
FRM00007015,2011-02-04,TMAX,110
FRM00007015,2005-08-07,TMIN,109
FRM00007015,2011-02-04,TMIN,47
FRM00007015,2013-01-07,TMAX,86
FRM00007015,2012-03-24,TMIN,54
FRM00007015,2011-10-20,TMAX,113
FRM00007015,2012-12-17,TMAX,92
FRM00007015,2015-06-28,TMIN,115
FRM00007015,2007-04-05,TMIN,33
FRM00007015,2014-03-20,TMIN,64
FRM00007015,2005-10-28,TMIN,139
FRM00007015,2008-07-11,TMAX,205
FRM00007015,2009-06-07,TMIN,88
FRM00007015,2005-05-02,TMIN,125
FRM00007015,2014-05-16,TMIN,67
FRM00007015,2014-05-16,TMAX,190
FRM00007015,2007-12-12,TMAX,69
FRM00007015,2013-04-26,TMAX,226
FRM00007015,2014-07-25,TMAX,259
FRM00007015,2006-12-14,TMAX,101
FRM00007015,2014-07-25,TMIN,168
FRM00007015,2009-06-07,TMAX,187
FRM00007015,2009-12-25,TMAX,56
FRM00007015,2015-05-21,TMAX,185
FRM00007015,2015-05-21,TMIN,45
FRM00007015,2013-04-23,TMAX,154
FRM00007015,2012-07-06,TMAX,230
FRM00007015,2013-08-13,TMAX,206
FRM00007015,2013-08-13,TMIN,110
FRM00007015,2012-07-06,TMIN,136
FRM00007015,2007-04-12,TMAX,214
FRM00007015,2011-01-19,TMIN,5
FRM00007015,2006-03-16,TMAX,59
FRM00007015,2012-10-03,TMAX,162
FRM00007015,2005-05-02,TMAX,224
FRM00007015,2006-03-09,TMAX,113
FRM00007015,2007-12-31,TMIN,45
FRM00007015,2007-12-31,TMAX,76
FRM00007015,2014-04-11,TMIN,57
FRM00007015,2014-04-11,TMAX,164
FRM00007015,2013-01-06,TMIN,46
FRM00007015,2005-06-21,TMAX,277
FRM00007015,2013-08-08,TMIN,127
FRM00007015,2009-06-11,TMAX,187
FRM00007015,2013-07-20,TMAX,268
FRM00007015,2005-04-30,TMAX,231
FRM00007015,2013-01-06,TMAX,91
FRM00007015,2008-03-16,TMAX,136
FRM00007015,2007-09-28,TMAX,159
FRM00007015,2006-08-05,TMIN,145
FRM00007015,2006-05-29,TMAX,147
FRM00007015,2015-12-03,TMAX,105
FRM00007015,2013-07-20,TMIN,164
FRM00007015,2006-08-05,TMAX,214
FRM00007015,2014-09-22,TMIN,95
FRM00007015,2011-09-04,TMAX,267
FRM00007015,2013-03-29,TMIN,-16
FRM00007015,2014-09-22,TMAX,171
FRM00007015,2008-04-11,TMAX,137
FRM00007015,2011-06-26,TMIN,145
FRM00007015,2013-08-08,TMAX,223
FRM00007015,2007-12-12,TMIN,-11
FRM00007015,2011-04-13,TMIN,28
FRM00007015,2012-05-01,TMAX,176
FRM00007015,2009-01-14,TMAX,45
FRM00007015,2006-07-13,TMIN,136
FRM00007015,2012-08-18,TMIN,190
FRM00007015,2012-08-18,TMAX,347
FRM00007015,2014-03-19,TMIN,67
FRM00007015,2007-04-05,TMAX,150
FRM00007015,2014-04-04,TMAX,168
FRM00007015,2013-07-17,TMIN,177
FRM00007015,2008-09-17,TMAX,163
FRM00007015,2015-10-02,TMAX,182
FRM00007015,2009-08-18,TMAX,263
FRM00007015,2009-11-11,TMAX,92
FRM00007015,2015-02-08,TMAX,73
FRM00007015,2009-08-18,TMIN,110
FRM00007015,2014-03-19,TMAX,155
FRM00007015,2010-06-14,TMIN,116
FRM00007015,2015-10-02,TMIN,49
FRM00007015,2010-04-19,TMAX,165
FRM00007015,2011-12-24,TMIN,46
FRM00007015,2013-09-08,TMAX,218
FRM00007015,2015-04-27,TMAX,132
FRM00007015,2010-08-02,TMAX,226
FRM00007015,2013-02-23,TMIN,-45
FRM00007015,2011-05-19,TMAX,177
FRM00007015,2006-07-13,TMAX,271
FRM00007015,2015-04-29,TMIN,24
FRM00007015,2010-01-17,TMAX,86
FRM00007015,2006-01-24,TMIN,-43
FRM00007015,2015-12-29,TMAX,115
FRM00007015,2011-11-01,TMAX,165
FRM00007015,2013-05-12,TMAX,147
FRM00007015,2013-05-12,TMIN,55
FRM00007015,2011-03-20,TMIN,-15
FRM00007015,2010-09-08,TMAX,192
FRM00007015,2012-05-01,TMIN,112
FRM00007015,2012-04-21,TMAX,104
FRM00007015,2007-04-20,TMIN,68
FRM00007015,2011-03-20,TMAX,120
FRM00007015,2009-09-07,TMIN,117
FRM00007015,2009-03-03,TMIN,16
FRM00007015,2007-04-20,TMAX,165
FRM00007015,2007-06-28,TMIN,118
FRM00007015,2007-06-28,TMAX,192
FRM00007015,2011-12-24,TMAX,88
FRM00007015,2008-09-17,TMIN,105
FRM00007015,2007-05-10,TMIN,127
FRM00007015,2007-07-10,TMIN,89
FRM00007015,2008-01-04,TMIN,4
FRM00007015,2006-06-18,TMIN,144
FRM00007015,2015-04-24,TMAX,226
FRM00007015,2007-07-10,TMAX,201
FRM00007015,2006-01-24,TMAX,21
FRM00007015,2005-10-28,TMAX,191
FRM00007015,2013-01-09,TMIN,47
FRM00007015,2006-05-11,TMIN,90
FRM00007015,2011-05-23,TMIN,80
FRM00007015,2012-08-19,TMIN,176
FRM00007015,2012-08-19,TMAX,331
FRM00007015,2010-02-15,TMIN,-32
FRM00007015,2010-02-15,TMAX,11
FRM00007015,2005-06-03,TMAX,252
FRM00007015,2015-09-25,TMAX,183
FRM00007015,2010-10-08,TMIN,118
FRM00007015,2013-04-01,TMAX,76
FRM00007015,2006-02-28,TMAX,31
FRM00007015,2006-09-18,TMAX,220
FRM00007015,2015-04-12,TMAX,183
FRM00007015,2012-06-17,TMIN,116
FRM00007015,2009-08-28,TMAX,223
FRM00007015,2013-09-07,TMAX,211
FRM00007015,2008-09-05,TMIN,119
FRM00007015,2008-11-21,TMAX,106
FRM00007015,2009-12-07,TMIN,55
FRM00007015,2013-09-04,TMIN,145
FRM00007015,2008-02-13,TMAX,94
FRM00007015,2011-01-08,TMAX,112
FRM00007015,2009-07-01,TMAX,277
FRM00007015,2009-07-01,TMIN,143
FRM00007015,2009-02-07,TMAX,61
FRM00007015,2015-12-07,TMAX,125
FRM00007015,2012-11-03,TMAX,102
FRM00007015,2014-06-05,TMAX,186
FRM00007015,2010-07-11,TMAX,301
FRM00007015,2008-07-27,TMIN,147
FRM00007015,2011-04-29,TMAX,218
FRM00007015,2007-06-20,TMAX,262
FRM00007015,2006-04-14,TMAX,142
FRM00007015,2007-06-20,TMIN,167
FRM00007015,2012-05-20,TMIN,106
FRM00007015,2006-03-22,TMAX,70
FRM00007015,2010-08-30,TMAX,192
FRM00007015,2006-01-17,TMIN,41
FRM00007015,2005-08-16,TMIN,80
FRM00007015,2012-09-17,TMAX,195
FRM00007015,2011-07-19,TMAX,196
FRM00007015,2005-08-16,TMAX,216
FRM00007015,2012-09-17,TMIN,123
FRM00007015,2012-05-20,TMAX,174
FRM00007015,2010-06-30,TMAX,280
FRM00007015,2006-01-17,TMAX,74
FRM00007015,2011-07-19,TMIN,100
FRM00007015,2006-11-05,TMAX,136
FRM00007015,2012-06-24,TMIN,117
FRM00007015,2012-06-24,TMAX,177
FRM00007015,2006-11-05,TMIN,34
FRM00007015,2014-06-05,TMIN,82
FRM00007015,2006-05-11,TMAX,232
FRM00007015,2015-12-07,TMIN,76
FRM00007015,2008-08-18,TMAX,231
FRM00007015,2011-07-16,TMAX,224
FRM00007015,2008-09-13,TMAX,172
FRM00007015,2008-09-13,TMIN,97
FRM00007015,2006-08-09,TMAX,200
FRM00007015,2010-12-21,TMIN,-48
FRM00007015,2013-06-12,TMAX,234
FRM00007015,2013-06-18,TMAX,293
FRM00007015,2006-07-11,TMAX,257
FRM00007015,2006-08-09,TMIN,144
FRM00007015,2013-02-09,TMAX,31
FRM00007015,2013-06-12,TMIN,155
FRM00007015,2009-06-23,TMIN,96
FRM00007015,2014-11-01,TMIN,110
FRM00007015,2011-07-08,TMAX,222
FRM00007015,2006-09-17,TMAX,231
FRM00007015,2014-11-01,TMAX,193
FRM00007015,2013-02-16,TMAX,84
FRM00007015,2011-07-08,TMIN,126
FRM00007015,2011-04-24,TMAX,261
FRM00007015,2009-10-21,TMAX,153
FRM00007015,2009-06-23,TMAX,224
FRM00007015,2011-04-13,TMAX,146
FRM00007015,2012-04-04,TMIN,36
FRM00007015,2009-11-27,TMIN,55
FRM00007015,2008-08-18,TMIN,130
FRM00007015,2011-07-16,TMIN,136
FRM00007015,2014-07-11,TMIN,146
FRM00007015,2010-03-06,TMAX,50
FRM00007015,2009-12-07,TMAX,93
FRM00007015,2010-09-26,TMAX,145
FRM00007015,2015-08-26,TMAX,264
FRM00007015,2012-06-17,TMAX,216
FRM00007015,2008-09-08,TMAX,196
FRM00007015,2006-10-04,TMAX,165
FRM00007015,2006-11-18,TMAX,120
FRM00007015,2008-09-05,TMAX,183
FRM00007015,2009-10-24,TMIN,82
FRM00007015,2015-01-12,TMIN,65
FRM00007015,2009-10-24,TMAX,164
FRM00007015,2005-09-17,TMAX,153
FRM00007015,2008-05-30,TMIN,127
FRM00007015,2008-06-12,TMAX,174
FRM00007015,2009-11-27,TMAX,101
FRM00007015,2015-08-06,TMAX,270
FRM00007015,2015-08-06,TMIN,136
FRM00007015,2010-04-27,TMIN,46
FRM00007015,2008-05-13,TMAX,262
FRM00007015,2008-05-13,TMIN,145
FRM00007015,2011-09-25,TMAX,245
FRM00007015,2011-09-25,TMIN,100
FRM00007015,2010-04-27,TMAX,202
FRM00007015,2009-03-11,TMAX,116
FRM00007015,2013-09-11,TMAX,154
FRM00007015,2011-09-26,TMAX,243
FRM00007015,2015-01-29,TMAX,45
FRM00007015,2009-08-26,TMAX,256
FRM00007015,2007-08-17,TMAX,194
FRM00007015,2007-08-17,TMIN,115
FRM00007015,2012-03-29,TMAX,175
FRM00007015,2013-08-14,TMIN,126
FRM00007015,2015-05-15,TMAX,146
FRM00007015,2010-04-26,TMAX,159
FRM00007015,2009-08-26,TMIN,114
FRM00007015,2011-08-31,TMIN,69
FRM00007015,2011-10-05,TMAX,187
FRM00007015,2008-03-02,TMAX,139
FRM00007015,2006-02-17,TMAX,82
FRM00007015,2011-08-31,TMAX,202
FRM00007015,2011-03-27,TMIN,56
FRM00007015,2006-02-23,TMAX,29
FRM00007015,2006-02-17,TMIN,43
FRM00007015,2011-03-27,TMAX,150
FRM00007015,2007-01-12,TMAX,123
FRM00007015,2013-05-07,TMAX,221
FRM00007015,2008-01-23,TMIN,17
FRM00007015,2012-08-25,TMAX,215
FRM00007015,2012-08-25,TMIN,149
FRM00007015,2008-09-01,TMAX,228
FRM00007015,2005-08-17,TMAX,255
FRM00007015,2010-01-29,TMAX,44
FRM00007015,2008-07-17,TMAX,201
FRM00007015,2008-11-05,TMAX,91
FRM00007015,2008-08-14,TMAX,210
FRM00007015,2012-05-11,TMAX,241
FRM00007015,2011-04-17,TMIN,52
FRM00007015,2011-04-17,TMAX,181
FRM00007015,2010-10-29,TMAX,156
FRM00007015,2006-02-27,TMIN,-13
FRM00007015,2012-11-09,TMAX,115
FRM00007015,2009-04-10,TMIN,104
FRM00007015,2008-08-14,TMIN,117
FRM00007015,2009-04-10,TMAX,216
FRM00007015,2014-07-13,TMAX,196
FRM00007015,2014-07-13,TMIN,157
FRM00007015,2011-12-28,TMIN,36
FRM00007015,2007-02-27,TMAX,122
FRM00007015,2008-10-14,TMIN,119
FRM00007015,2008-10-20,TMIN,66
FRM00007015,2008-07-30,TMAX,292
FRM00007015,2013-03-23,TMIN,7
FRM00007015,2013-03-23,TMAX,57
FRM00007015,2005-08-01,TMAX,209
FRM00007015,2007-10-08,TMAX,161
FRM00007015,2010-04-08,TMAX,132
FRM00007015,2009-04-01,TMAX,153
FRM00007015,2015-07-31,TMAX,210
FRM00007015,2011-09-27,TMAX,240
FRM00007015,2005-08-17,TMIN,127
FRM00007015,2009-08-09,TMAX,236
FRM00007015,2005-08-28,TMAX,243
FRM00007015,2007-03-14,TMIN,5
FRM00007015,2009-08-09,TMIN,128
FRM00007015,2007-03-14,TMAX,139
FRM00007015,2007-11-18,TMIN,-17
FRM00007015,2014-11-04,TMAX,111
FRM00007015,2011-08-05,TMIN,149
FRM00007015,2011-08-05,TMAX,213
FRM00007015,2012-02-16,TMAX,73
FRM00007015,2009-03-25,TMAX,109
FRM00007015,2005-03-29,TMAX,170
FRM00007015,2005-03-29,TMIN,80
FRM00007015,2008-04-30,TMAX,148
FRM00007015,2006-11-22,TMAX,98
FRM00007015,2009-03-25,TMIN,36
FRM00007015,2006-11-22,TMIN,33
FRM00007015,2013-01-03,TMIN,70
FRM00007015,2013-11-09,TMAX,106
FRM00007015,2012-08-12,TMIN,140
FRM00007015,2012-08-12,TMAX,280
FRM00007015,2006-08-30,TMAX,193
FRM00007015,2007-03-19,TMAX,72
FRM00007015,2005-09-04,TMAX,280
FRM00007015,2011-09-27,TMIN,116
FRM00007015,2012-02-18,TMAX,94
FRM00007015,2005-03-28,TMIN,74
FRM00007015,2006-02-23,TMIN,-5
FRM00007015,2007-01-12,TMIN,59
FRM00007015,2007-07-07,TMAX,213
FRM00007015,2011-01-21,TMIN,-10
FRM00007015,2012-06-12,TMIN,100
FRM00007015,2009-06-06,TMAX,171
FRM00007015,2009-09-03,TMAX,191
FRM00007015,2012-02-02,TMAX,-19
FRM00007015,2013-09-15,TMAX,175
FRM00007015,2009-02-14,TMAX,51
FRM00007015,2013-09-15,TMIN,95
FRM00007015,2009-06-10,TMIN,115
FRM00007015,2009-06-10,TMAX,175
FRM00007015,2005-10-30,TMAX,211
FRM00007015,2008-11-26,TMIN,25
FRM00007015,2006-10-25,TMIN,78
FRM00007015,2007-05-30,TMIN,38
FRM00007015,2007-05-30,TMAX,170
FRM00007015,2010-05-31,TMAX,144
FRM00007015,2012-01-19,TMIN,40
FRM00007015,2012-06-12,TMAX,176
FRM00007015,2011-01-05,TMIN,-17
FRM00007015,2010-03-09,TMAX,45
FRM00007015,2005-03-28,TMAX,124
FRM00007015,2013-07-23,TMAX,326
FRM00007015,2010-09-28,TMAX,155
FRM00007015,2011-10-18,TMIN,76
FRM00007015,2014-05-22,TMAX,204
FRM00007015,2009-01-16,TMIN,4
FRM00007015,2006-04-10,TMIN,20
FRM00007015,2006-04-10,TMAX,100
FRM00007015,2006-03-17,TMAX,55
FRM00007015,2012-10-07,TMAX,156
FRM00007015,2009-01-16,TMAX,36
FRM00007015,2012-10-07,TMIN,47
FRM00007015,2006-03-10,TMAX,90
FRM00007015,2007-02-23,TMAX,125
FRM00007015,2011-01-16,TMAX,124
FRM00007015,2006-03-10,TMIN,34
FRM00007015,2008-07-19,TMAX,206
FRM00007015,2011-01-16,TMIN,70
FRM00007015,2008-08-13,TMIN,138
FRM00007015,2012-09-13,TMAX,188
FRM00007015,2008-08-13,TMAX,200
FRM00007015,2006-07-16,TMIN,160
FRM00007015,2008-02-15,TMAX,61
FRM00007015,2006-01-02,TMIN,7
FRM00007015,2009-09-16,TMIN,129
FRM00007015,2013-08-04,TMIN,145
FRM00007015,2009-09-16,TMAX,186
FRM00007015,2012-07-15,TMIN,126
FRM00007015,2009-07-22,TMAX,254
FRM00007015,2014-05-22,TMIN,124
FRM00007015,2010-08-20,TMAX,293
FRM00007015,2007-10-05,TMIN,88
FRM00007015,2011-03-24,TMIN,66
FRM00007015,2005-06-26,TMAX,243
FRM00007015,2005-06-26,TMIN,156
FRM00007015,2011-01-28,TMAX,14
FRM00007015,2009-07-16,TMAX,280
FRM00007015,2012-10-27,TMAX,80
FRM00007015,2007-08-31,TMAX,192
FRM00007015,2011-06-11,TMIN,64
FRM00007015,2015-02-02,TMAX,37
FRM00007015,2015-09-21,TMAX,188
FRM00007015,2015-01-09,TMIN,52
FRM00007015,2012-07-15,TMAX,177
FRM00007015,2013-09-14,TMAX,177
FRM00007015,2015-09-21,TMIN,79
FRM00007015,2012-04-25,TMAX,126
FRM00007015,2012-08-13,TMIN,137
FRM00007015,2012-08-13,TMAX,255
FRM00007015,2014-03-06,TMAX,134
FRM00007015,2011-02-10,TMIN,50
FRM00007015,2014-03-03,TMIN,35
FRM00007015,2009-11-04,TMAX,122
FRM00007015,2014-03-03,TMAX,100
FRM00007015,2010-08-20,TMIN,135
FRM00007015,2011-10-18,TMAX,146
FRM00007015,2009-06-27,TMAX,250
FRM00007015,2015-01-15,TMIN,49
FRM00007015,2013-05-16,TMAX,148
FRM00007015,2013-05-16,TMIN,74
FRM00007015,2014-07-31,TMAX,264
FRM00007015,2014-01-16,TMAX,93
FRM00007015,2012-04-25,TMIN,35
FRM00007015,2008-07-15,TMAX,216
FRM00007015,2005-08-25,TMAX,194
FRM00007015,2014-10-14,TMAX,150
FRM00007015,2006-12-27,TMIN,-3
FRM00007015,2008-07-15,TMIN,117
FRM00007015,2014-08-05,TMAX,252
FRM00007015,2007-02-11,TMIN,78
FRM00007015,2012-06-23,TMIN,102
FRM00007015,2014-12-01,TMAX,80
FRM00007015,2015-03-15,TMIN,34
FRM00007015,2014-03-18,TMIN,86
FRM00007015,2014-03-18,TMAX,121
FRM00007015,2012-04-26,TMIN,95
FRM00007015,2012-07-04,TMIN,165
FRM00007015,2014-12-22,TMAX,124
FRM00007015,2014-12-22,TMIN,79
FRM00007015,2013-01-14,TMAX,1
FRM00007015,2013-01-14,TMIN,-56
FRM00007015,2014-07-31,TMIN,116
FRM00007015,2008-10-25,TMIN,13
FRM00007015,2009-12-22,TMIN,0
FRM00007015,2007-04-19,TMAX,185
FRM00007015,2015-07-05,TMAX,241
FRM00007015,2012-01-08,TMIN,45
FRM00007015,2013-08-04,TMAX,272
FRM00007015,2008-10-25,TMAX,116
FRM00007015,2009-03-08,TMAX,113
FRM00007015,2008-01-14,TMAX,92
FRM00007015,2005-12-21,TMAX,44
FRM00007015,2015-10-31,TMIN,57
FRM00007015,2010-02-13,TMIN,-33
FRM00007015,2011-09-02,TMIN,135
FRM00007015,2010-02-13,TMAX,1
FRM00007015,2014-01-16,TMIN,69
FRM00007015,2011-09-02,TMAX,278
FRM00007015,2007-02-27,TMIN,33
FRM00007015,2007-12-25,TMAX,43
FRM00007015,2012-07-04,TMAX,273
FRM00007015,2015-10-31,TMAX,162
FRM00007015,2011-09-13,TMAX,198
FRM00007015,2011-09-13,TMIN,129
FRM00007015,2008-02-15,TMIN,2
FRM00007015,2013-08-31,TMAX,207
FRM00007015,2008-05-07,TMIN,128
FRM00007015,2007-04-19,TMIN,35
FRM00007015,2009-10-18,TMIN,13
FRM00007015,2012-12-14,TMAX,101
FRM00007015,2006-08-30,TMIN,106
FRM00007015,2013-07-23,TMIN,186
FRM00007015,2012-12-05,TMAX,54
FRM00007015,2006-06-05,TMAX,185
FRM00007015,2012-12-05,TMIN,-7
FRM00007015,2011-12-26,TMAX,104
FRM00007015,2007-06-07,TMIN,140
FRM00007015,2009-05-25,TMAX,267
FRM00007015,2013-02-10,TMAX,23
FRM00007015,2009-05-02,TMIN,74
FRM00007015,2009-05-02,TMAX,171
FRM00007015,2012-02-09,TMIN,-83
FRM00007015,2006-05-16,TMAX,191
FRM00007015,2006-05-16,TMIN,126
FRM00007015,2013-02-10,TMIN,-16
FRM00007015,2012-08-11,TMIN,128
FRM00007015,2009-05-31,TMIN,125
FRM00007015,2009-05-31,TMAX,232
FRM00007015,2012-01-27,TMAX,90
FRM00007015,2012-01-27,TMIN,-3
FRM00007015,2011-01-11,TMIN,8
FRM00007015,2007-09-03,TMAX,187
FRM00007015,2011-07-27,TMAX,167
FRM00007015,2011-05-04,TMAX,163
FRM00007015,2015-07-02,TMAX,334
FRM00007015,2013-08-30,TMAX,231
FRM00007015,2011-07-27,TMIN,140
FRM00007015,2013-08-30,TMIN,115
FRM00007015,2009-04-28,TMAX,150
FRM00007015,2006-11-14,TMAX,142
FRM00007015,2009-06-03,TMAX,192
FRM00007015,2007-11-10,TMIN,30
FRM00007015,2014-01-27,TMAX,89
FRM00007015,2006-02-07,TMIN,36
FRM00007015,2011-09-10,TMIN,165
FRM00007015,2013-02-25,TMIN,0
FRM00007015,2010-06-17,TMIN,125
FRM00007015,2013-07-11,TMAX,209
FRM00007015,2007-08-22,TMAX,198
FRM00007015,2010-04-30,TMAX,224
FRM00007015,2013-04-05,TMAX,58
FRM00007015,2013-04-05,TMIN,24
FRM00007015,2007-05-18,TMAX,221
FRM00007015,2009-08-30,TMIN,90
FRM00007015,2007-05-18,TMIN,112
FRM00007015,2005-03-20,TMAX,152
FRM00007015,2014-04-23,TMAX,191
FRM00007015,2006-07-17,TMAX,315
FRM00007015,2006-07-17,TMIN,165
FRM00007015,2009-04-28,TMIN,66
FRM00007015,2006-10-31,TMIN,95
FRM00007015,2006-10-31,TMAX,168
FRM00007015,2009-08-30,TMAX,211
FRM00007015,2008-03-24,TMAX,54
FRM00007015,2014-03-23,TMAX,110
FRM00007015,2007-01-28,TMIN,45
FRM00007015,2011-11-12,TMIN,55
FRM00007015,2013-02-07,TMAX,51
FRM00007015,2009-07-27,TMAX,242
FRM00007015,2009-07-27,TMIN,125
FRM00007015,2009-01-06,TMAX,-16
FRM00007015,2005-03-11,TMIN,13
FRM00007015,2008-01-24,TMAX,100
FRM00007015,2014-01-05,TMAX,94
FRM00007015,2014-04-15,TMIN,29
FRM00007015,2005-10-26,TMIN,116
FRM00007015,2005-10-26,TMAX,187
FRM00007015,2005-03-03,TMAX,5
FRM00007015,2011-07-03,TMIN,79
FRM00007015,2009-04-19,TMAX,166
